"","address","frequency","lon","lat","result"
"302","Baltimore",4,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"303","Baltimore Maryland",1,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"304","baltimore md",1,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"305","Baltimore MD",1,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"306","Baltimore, Maryland",3,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"307","Baltimore, Maryland, USA",1,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"308","baltimore, md",1,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"309","Baltimore, MD",41,-76.6121893,39.2903848,"201 E Fayette St, Baltimore, MD 21202, USA"
"310","Bangor, Maine",1,-68.7712257,44.8016128,"34 Hammond St, Bangor, ME 04401, USA"
"311","Bangor, ME",1,-68.7712257,44.8016128,"34 Hammond St, Bangor, ME 04401, USA"
"312","Bardstown, KY",1,-85.4669025,37.8092279,"1 Court Square, Bardstown, KY 40004, USA"
"313","Barrie, Ontario",1,-79.6903316,44.3893556,"10 Dunlop St W, Barrie, ON L4N 1A2, Canada"
"314","Barrow County, Georgia",1,-83.6986568,34.0142667,"507 GA-211, Winder, GA 30680, USA"
"315","Bartow, FL",1,-81.8431374,27.8964147,"3585 us Hwy 17 N, Bartow, FL 33830, United States"
"316","Bastrop, TX",1,-97.3152701,30.1104947,"1011 TX-150 Loop, Bastrop, TX 78602, USA"
"317","Bath, NY",1,-77.3177577,42.3370164,"2 E Washington St, Bath, NY 14810, USA"
"318","Baton Rouge",1,-91.1871466,30.4514677,"401 Main St, Baton Rouge, LA 70802, USA"
"319","baton rouge, la",1,-91.1871466,30.4514677,"401 Main St, Baton Rouge, LA 70802, USA"
"320","Baton Rouge, LA",18,-91.1871466,30.4514677,"401 Main St, Baton Rouge, LA 70802, USA"
"321","BATON ROUGE, LOUISIANA",1,-91.1871466,30.4514677,"401 Main St, Baton Rouge, LA 70802, USA"
"322","Baton Rouge, Louisiana ",1,-91.1871466,30.4514677,"401 Main St, Baton Rouge, LA 70802, USA"
"323","battery city",1,-74.0158441,40.7115786,"South End Ave & Liberty St, New York, NY 10280, United States"
"324","Battery City",1,-74.0158441,40.7115786,"South End Ave & Liberty St, New York, NY 10280, United States"
"325","Battle Creek, MI",1,-85.1797142,42.3211522,"77 Capital Ave NE, Battle Creek, MI 49017, USA"
"326","Bavaria",2,11.4978895,48.7904472,"Dieselstraße, 85098 Großmehring, Germany"
"327","Bay Area",2,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"328","bay area, ca",2,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"329","Bay Area, Ca",1,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"330","Bay Area, CA",4,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"331","Bay Area, CA USA",1,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"332","bay area, california",1,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"333","Bay Area, California",3,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"334","Bay City, MI",1,-83.8888647,43.5944677,"413 Washington Ave, Bay City, MI 48708, USA"
"335","Bay City, TX",1,-95.969402,28.9827565,"1700-1798 TX-35, Bay City, TX 77414, USA"
"336","Bay Minette, AL",1,-87.7730474,30.8829628,"119 Courthouse Square, Bay Minette, AL 36507, USA"
"337","Bay Shore, NY",1,-73.2453946,40.7250986,"20 1st Ave, Bay Shore, NY 11706, USA"
"338","Bay St Louis, MS ",1,-89.3300461,30.3088076,"300 S 2nd St, Bay St Louis, MS 39520, USA"
"339","Bayarea, Ca ",1,-122.2913078,37.8271784,"3768 Beach St, Oakland, CA 94608, USA"
"340","Bayou Vista, TX",1,-94.9385339,29.3263467,"594 Warsaw Dr, Hitchcock, TX 77563, USA"
"341","Bayside, Queens",1,-73.7654367,40.7585569,"215-42 46th Ave, Flushing, NY 11361, USA"
"342","Baytown, TX",1,-94.9774274,29.7355047,"810 W Texas Ave, Baytown, TX 77520, USA"
"343","Beach City",1,-119.7018926,34.4056104,"811 Cliff Dr, Santa Barbara, CA 93109, USA"
"344","beacon hills",1,-71.0707389,42.3587999,"92 Pinckney St, Boston, MA 02108, USA"
"345","Beacon, NY",1,-73.9695832,41.5048158,"341 Main St, Beacon, NY 12508, USA"
"346","Beaumont, TX",2,-94.1265562,30.080174,"88 Jaguar Dr, Beaumont, TX 77702, USA"
"347","Beaumont, TX / Del Rio, TX",1,-94.132971,30.097222,"2830 I-10 Frontage Rd, Beaumont, TX 77703, USA"
"348","Beautiful California  ",6,-118.185227,33.772766,"455 Atlantic Ave, Long Beach, CA 90802, USA"
"349","Beautiful East Bay of Ca ",1,-122.0611857,37.9449753,"120 Crescent Plaza, Pleasant Hill, CA 94523, USA"
"350","Beaver Dam, WI",1,-88.837329,43.4577692,"200 N Spring St, Beaver Dam, WI 53916, USA"
"351","beaver stadium ",1,-77.8561023,40.8121958,"1 Curtin Rd, State College, PA 16801, USA"
"352","Beaverton, OR",1,-122.8013332,45.4887993,"12050 SW Canyon Rd, Beaverton, OR 97005, USA"
"353","Beaverton, OR ",1,-122.8013332,45.4887993,"12050 SW Canyon Rd, Beaverton, OR 97005, USA"
"354","Bedford, PA",1,-78.5039069,40.0186921,"4364 business route 220, Bedford, PA 15522, USA"
"355","beehive state",1,-111.0937311,39.3209801,"Orangeville, UT 84537, USA"
"356","Bel Air, Maryland",1,-76.3482931,39.5359406,"45 S Main St, Bel Air, MD 21014, USA"
"357","Belgium",4,4.469936,50.503887,"Rue du Mitan 4, 6211 Les Bons Villers, Belgium"
"358","Belize",4,-88.49765,17.189877,"Belize District, Belize"
"359","Belize City",1,-88.1962133,17.5045661,"Princess Margaret Drive, Belize City, Belize"
"360","Bell, CA",2,-118.1870156,33.9775142,"Atlantic / Gage, Bell, CA 90201, USA"
"361","Bella Vista, AR",1,-94.2732642,36.481464,"1 Hatcher Dr, Bella Vista, AR 72715, USA"
"362","Bellevue, NE",1,-95.9145568,41.1543623,"701 Kayleen Dr, Bellevue, NE 68005, USA"
"363","Bellevue, WA",1,-122.2015159,47.6101497,"1-5 Bellevue Way SE, Bellevue, WA 98004, USA"
"364","Bellevue, WA, USA",1,-122.2015159,47.6101497,"1-5 Bellevue Way SE, Bellevue, WA 98004, USA"
"365","Bemidji, Minnesota",7,-94.8826861,47.471573,"408 Minnesota Ave NW, Bemidji, MN 56601, USA"
"366","Bend Oregon",1,-121.3153096,44.0581728,"Franklin at Wall, Bend, OR 97703, USA"
"367","Bend, OR",8,-121.3153096,44.0581728,"Franklin at Wall, Bend, OR 97703, USA"
"368","Bend, Oregon",6,-121.3153096,44.0581728,"Franklin at Wall, Bend, OR 97703, USA"
"369","Bentonville, AR",1,-94.2088172,36.3728538,"100 S Main St, Bentonville, AR 72712, USA"
"370","Berkeley, CA",16,-122.272747,37.8715926,"University Ave. at Martin Luther King Jr. Way, Berkeley, CA 94704, USA"
"371","Bermuda",4,-64.7505,32.3078,"6 Margarita Lane, Devonshire, Bermuda"
"372","Berwyn",1,-87.7936685,41.8505874,"6806 W Cermak Rd, Berwyn, IL 60402, USA"
"373","Bethany, OK",1,-97.6322639,35.5186678,"4611 N Mueller Ave, Bethany, OK 73008, USA"
"374","Bethel Park, PA",1,-80.0394977,40.3275697,"2886 Industrial Blvd, Bethel Park, PA 15102, USA"
"375","Bethesda, MD",2,-77.0947092,38.984652,"7498 Wisconsin Ave, Bethesda, MD 20814, USA"
"376","Bethlehem, PA",1,-75.3704579,40.6259316,"833 Linden St, Bethlehem, PA 18018, USA"
"377","between the Moon and NYC",1,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA"
"378","Beverly Hills, CA",2,-118.4003563,34.0736204,"486-498 N Rexford Dr, Beverly Hills, CA 90210, USA"
"379","BFE Oregon",1,-120.5542012,43.8041334,"34400 Central Oregon Hwy, Brothers, OR 97712, USA"
"380","Big Rock Candy Mountain ",1,-112.266034,38.515951,"4545 US-89, Sevier, UT 84766, USA"
"381","Big Spring, TX",1,-101.4787355,32.2503979,"301 W 4th St, Big Spring, TX 79720, USA"
"382","Big Springs, NE",1,-102.0740255,41.0630102,"405 Pine St, Big Springs, NE 69122, USA"
"383","Billings, Montana",1,-108.5006904,45.7832856,"2415 Montana Ave, Billings, MT 59101, USA"
"384","Biloxi, MS",1,-88.8853078,30.3960318,"692 Howard Ave, Biloxi, MS 39530, USA"
"385","Biloxi, MS USA",1,-88.8853078,30.3960318,"692 Howard Ave, Biloxi, MS 39530, USA"
"386","Binghamton, NY",1,-75.9179738,42.0986867,"17 Main St, Binghamton, NY 13905, USA"
"387","Birmingham, AL",12,-86.8103567,33.5185892,"595 19th St N, Birmingham, AL 35203, USA"
"388","Birmingham, AL ",1,-86.8103567,33.5185892,"595 19th St N, Birmingham, AL 35203, USA"
"389","Birmingham/Tuscaloosa, AL",1,-87.4625897,33.1858911,"5477 Skyland Blvd E, Cottondale, AL 35453, USA"
"390","Bismarck, ND",1,-100.7837392,46.8083268,"514 E Thayer Ave, Bismarck, ND 58501, USA"
"392","Black Hills, SD",1,-103.7717686,43.9939484,"11353 Gillette Prairie Rd, Hill City, SD 57745, USA"
"393","Black Hills, South Dakota, USA",1,-103.7717686,43.9939484,"11353 Gillette Prairie Rd, Hill City, SD 57745, USA"
"394","Blacklick oh",1,-82.8108366,39.9950519,"566 High St, Jefferson Township, OH 43085, USA"
"395","Blacksburg, VA",1,-80.4139393,37.2295733,"104 N Main St, Blacksburg, VA 24060, USA"
"396","Blacksburg, Virginia",1,-80.4139393,37.2295733,"104 N Main St, Blacksburg, VA 24060, USA"
"397","Blackshear, GA",1,-82.2420661,31.3060513,"84 W Main St, Blackshear, GA 31516, USA"
"398","Blauvelt, NY",1,-73.9576378,41.0634299,"581 Western Hwy S, Blauvelt, NY 10913, USA"
"399","Bliss",1,-97.2087058,37.7028334,"1095 N Greenwich Rd, Wichita, KS 67206, USA"
"400","blm",4,-95.891489,36.113637,"7906 E 33rd St S, Tulsa, OK 74145, USA"
"401","Bloomfield, CT",1,-72.7300945,41.826488,"43 Wintonbury Mall, Bloomfield, CT 06002, USA"
"402","Bloomfield, NJ",1,-74.1854209,40.8067546,"54 Ridge Ave, Bloomfield, NJ 07003, USA"
"403","Bloomington, CA",1,-117.3958797,34.07029,"18745 Valley Blvd, Bloomington, CA 92316, USA"
"404","Bloomington, IL",1,-88.9936873,40.4842027,"615 N Main St, Bloomington, IL 61701, USA"
"405","Bloomington, Illinois",1,-88.9936873,40.4842027,"615 N Main St, Bloomington, IL 61701, USA"
"406","bloomington, IN",1,-86.5263857,39.165325,"IU Maurer School of Law, 211 S Indiana Ave, Bloomington, IN 47405, USA"
"407","Bloomington, IN",6,-86.5263857,39.165325,"IU Maurer School of Law, 211 S Indiana Ave, Bloomington, IN 47405, USA"
"408","Blythewood, SC",3,-80.973977,34.2143159,"201 Main St, Blythewood, SC 29016, USA"
"409","Boca Raton, FL",3,-80.1289321,26.3683064,"2333 FL-808, Boca Raton, FL 33431, USA"
"411","Boerne, TX",1,-98.7319703,29.7946641,"1060 Boerne Stage Rd, Boerne, TX 78006, USA"
"412","BOGOTA COL",2,-74.072092,4.7109886,"Av Suba #126-95, Bogotá, Colombia"
"413","Boise, ID",11,-116.2023137,43.6150186,"625 W Main St, Boise, ID 83702, USA"
"414","Bolivar, Missouri",1,-93.4104749,37.6144838,"207 E Broadway St, Bolivar, MO 65613, USA"
"415","Bolivia",1,-63.588653,-16.290154,"Unnamed Road, Bolivia"
"416","Bolton, MA",1,-71.6078449,42.4334258,"697 Main St, Bolton, MA 01740, USA"
"417","Bon Air, VA",1,-77.5577653,37.5248695,"2033 Buford Rd, Richmond, VA 23235, USA"
"418","Bonham, Tx",1,-96.1783111,33.5773275,"Fannin County Court House, 101 E Sam Rayburn Dr, Bonham, TX 75418, USA"
"419","Bonnyville, Alberta, Canada",1,-110.7200371,54.2681766,"4104 50 Ave, Bonnyville, AB T9N 1C4, Canada"
"420","Boone, NC",1,-81.6745517,36.216795,"115 E King St, Boone, NC 28607, USA"
"421","Boonsboro, MD",1,-77.6524907,39.5062108,"2 S Main St, Boonsboro, MD 21713, USA"
"422","Borden, Indiana",1,-85.9458044,38.4667284,"City Park, 110 Market St, Borden, IN 47106, USA"
"424","boston",4,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"425","Boston",7,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"426","Boston College",3,-71.1684945,42.3355488,"Higgins Stairs, Chestnut Hill, MA 02467, USA"
"427","Boston, MA",81,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"428","Boston, MA ",1,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"429","Boston, MA - covered in paint",1,-71.047303,42.283721,"705 Gallivan Blvd, Dorchester, MA 02124, USA"
"430","Boston, Massachusetts",2,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"431","boston.",1,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"432","boston/nyc",1,-71.0694156,42.3419428,"46 Waltham St, Boston, MA 02118, USA"
"433","Boston|ATL<U+2708><U+FE0F>",1,-71.0588801,42.3600825,"1 Cambridge St, Boston, MA 02114, USA"
"434","Boulder CO",1,-105.2705456,40.0149856,"1515 19th St, Boulder, CO 80302, USA"
"435","Boulder Junction, WI",1,-89.6689984,46.1130997,"5695 Camp Manitowish Ln, Boulder Junction, WI 54512, USA"
"436","Boulder, CO",7,-105.2705456,40.0149856,"1515 19th St, Boulder, CO 80302, USA"
"437","Bountiful, UT",1,-111.880771,40.8893895,"Main St @ 1 N (Bountiful), Bountiful, UT 84010, USA"
"438","Bow, New Hampshire, USA",1,-71.5492377,43.1320263,"2 Woodhill Rd, Bow, NH 03304, USA"
"439","Bowie, MD",1,-76.7791365,39.0067768,"8602 Chestnut Ave, Bowie, MD 20715, USA"
"440","Bowling Green, OH",2,-83.6513229,41.3747744,"P.O. Box 1188, Bowling Green, OH 43402, United States"
"441","Bowman, South Carolina",1,-80.6828713,33.3487699,"7008 Charleston Hwy, Bowman, SC 29018, USA"
"442","bowmanville, ON",1,-78.688019,43.9126042,"133 Church St, Bowmanville, ON L1C 1T4, Canada"
"443","Boyd tx",1,-97.5653027,33.0787326,"100 Allen St, Boyd, TX 76023, USA"
"444","boyertown",1,-75.6374083,40.3337075,"1 S Reading Ave, Boyertown, PA 19512, USA"
"445","Boyle County, Kentucky",1,-84.8150781,37.6526034,"Unnamed Road, Danville, KY 40422, USA"
"446","Boyle Heights, Los Angeles",3,-118.2117257,34.0297895,"2764-2798 E 7th St, Los Angeles, CA 90023, USA"
"447","Boynton Beach, FL",1,-80.0905465,26.5317866,"1790 N Congress Ave, Boynton Beach, FL 33426, USA"
"448","Bozeman MT",1,-111.0429339,45.6769979,"412 W Olive St, Bozeman, MT 59715, USA"
"449","Bozeman, MT",1,-111.0429339,45.6769979,"412 W Olive St, Bozeman, MT 59715, USA"
"450","BR • LA • DFW",1,-91.1871466,30.4514677,"401 Main St, Baton Rouge, LA 70802, USA"
"451","Bradford, PA",1,-78.649163,41.9564953,"30 Boylston St, Bradford, PA 16701, USA"
"452","Bradford, PA, USA",1,-78.649163,41.9564953,"30 Boylston St, Bradford, PA 16701, USA"
"453","Brampton, Ont",1,-79.7624177,43.7315479,"24 Great Lakes Dr, Brampton, ON L6R 2K7, Canada"
"454","Brampton, Ontario",3,-79.7624177,43.7315479,"24 Great Lakes Dr, Brampton, ON L6R 2K7, Canada"
"455","Brampton,ON",1,-79.7624177,43.7315479,"24 Great Lakes Dr, Brampton, ON L6R 2K7, Canada"
"456","Brandon, Manitoba",1,-99.9500904,49.848471,"841 Rosser Ave, Brandon, MB R7A 0L1, Canada"
"457","Branson, Missouri",1,-93.2185144,36.6436731,"16 S Bus 65, Branson, MO 65616, USA"
"458","Brantford, ON",1,-80.2644254,43.1393867,"88-94 Dalhousie St, Brantford, ON N3T 2J2, Canada"
"459","Brantford, Ontario",1,-80.2644254,43.1393867,"88-94 Dalhousie St, Brantford, ON N3T 2J2, Canada"
"460","Brattleboro Vermont",1,-72.5578678,42.8509152,"30 Main St, Brattleboro, VT 05301, USA"
"461","Brattleboro, VT",3,-72.5578678,42.8509152,"30 Main St, Brattleboro, VT 05301, USA"
"462","Brea, CA",1,-117.9002918,33.916475,"Brea-Imperial, Brea, CA 92821, USA"
"463","Breckenridge, CO",1,-106.0383518,39.4816537,"204 S Pine St, Breckenridge, CO 80424, USA"
"464","Breckenridge, CO ",1,-106.0383518,39.4816537,"204 S Pine St, Breckenridge, CO 80424, USA"
"465","brenham",1,-96.3977442,30.1668828,"101-199 US-290 BUS, Brenham, TX 77833, USA"
"466","Brentford, Middlesex",1,-0.3101169,51.486073,"5 Upper Butts, Brentford TW8 8DA, UK"
"467","Brick, NJ",2,-74.1371832,40.0578384,"8 Chambers Bridge Rd, Brick, NJ 08723, USA"
"468","Bridge Creek, Oklahoma",1,-97.7367081,35.2350638,"2131 Mesa Rd, Tuttle, OK 73089, USA"
"469","Bridgeport, CT",1,-73.1894384,41.1792258,"108 Fairfield Ave, Bridgeport, CT 06604, USA"
"470","bridgeport, wv",1,-80.2561981,39.2864787,"267 W Philadelphia Ave, Bridgeport, WV 26330, USA"
"471","Bridgeton, NJ",1,-75.2340768,39.427337,"25 E Broad St, Bridgeton, NJ 08302, USA"
"472","bridgewater",1,-70.9750541,41.9903519,"3 Broad St, Bridgewater, MA 02324, USA"
"473","Bridgewater, MA",1,-70.9750541,41.9903519,"3 Broad St, Bridgewater, MA 02324, USA"
"474","Briggsdale, Colorado",1,-104.3272043,40.634449,"315 Main St, Briggsdale, CO 80611, USA"
"475","Brighton, CO",1,-104.8205283,39.9852617,"244 Bush St, Brighton, CO 80601, USA"
"476","Bristol, Connecticut",1,-72.9492703,41.6717648,"West St and School St, Bristol, CT 06010, USA"
"477","Bristol, RI",1,-71.2662025,41.6771101,"60 Buttonwood St, Bristol, RI 02809, USA"
"478","Bristol, TN",1,-82.1887444,36.5951059,"11B Volunteer Pkwy, Bristol, TN 37620, USA"
"479","Broadway",1,-94.7053013,37.3961631,"1304 S Broadway St, Pittsburg, KS 66762, USA"
"480","Brockport, NY",1,-77.9391797,43.2136713,"128 Main St S, Brockport, NY 14420, USA"
"481","Broken Bow, OK",1,-94.7391045,34.0292764,"210 N Park Dr, Broken Bow, OK 74728, USA"
"482","Bromley",1,-72.9387126,43.2278531,"Appalachian Trail, Peru, VT 05152, USA"
"483","Bronx",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"484","Bronx - London - Maryland",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"485","Bronx , NY",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"486","Bronx New York",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"487","Bronx ny",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"488","Bronx NY ",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"489","Bronx, NY",21,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"490","Bronx, NY ",1,-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA"
"491","Brookfield, WI",1,-88.1064787,43.0605671,"15655 W North Ave, Brookfield, WI 53005, USA"
"492","Brookhaven",1,-84.3365917,33.8651033,"Peachtree Rd NE @ Osborne Rd NE, Brookhaven, GA 30319, USA"
"493","Brookings, SD",2,-96.7983877,44.3113573,"527 Main Ave, Brookings, SD 57006, USA"
"494","Brookline, MA",1,-71.1211635,42.3317642,"61 White Pl, Brookline, MA 02445, USA"
"495","brooklyn",3,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"496","Brooklyn",5,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"497","BROOKLYN",2,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"498","Brooklyn ",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"499","brooklyn ,ny",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"500","Brooklyn Ny",3,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"501","Brooklyn Park, MN",1,-93.3563405,45.0941315,"Zane Ave N & Brooklyn Blvd, Brooklyn Park, MN 55443, USA"
"502","Brooklyn, New York",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"503","Brooklyn, NY",81,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"504","Brooklyn, NY, USA",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"505","Brooklyn, USA",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"506","BROOKLYN. ",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"507","BROOKLYN/PHILLY",1,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA"
"508","Brooks, Alberta",1,-111.8991668,50.5659752,"214-410 2 Ave W, Brooks, AB T1R 0S3, Canada"
"509","Broomfield, CO",1,-105.0866504,39.9205411,"300 Nickel St, Broomfield, CO 80020, USA"
"510","Brossard",1,-73.4619103,45.4514357,"7365 Rue de Nîmes, Brossard, QC J4Y 2P7, Canada"
"511","Broward",1,-80.365865,26.190096,"Tamarac, FL 33321, USA"
"512","Broward County ",1,-80.365865,26.190096,"Tamarac, FL 33321, USA"
"513","Broward, FL",1,-80.365865,26.190096,"Tamarac, FL 33321, USA"
"514","Brownsboro",1,-95.6135715,32.3023706,"14416 TX-31, Brownsboro, TX 75756, USA"
"515","Brownsburg, IN",1,-86.3977735,39.8433769,"2 E Main St, Brownsburg, IN 46112, USA"
"516","Brownsville, TX",4,-97.4974838,25.9017472,"1157-1199 E Washington St, Brownsville, TX 78520, USA"
"517","Brucetown",1,-78.0666659,39.2545467,"1969 Brucetown Rd, Clear Brook, VA 22624, USA"
"518","Bryan, TX",1,-96.3699632,30.6743643,"101 N Texas Ave, Bryan, TX 77803, USA"
"519","Buckeye, AZ",2,-112.5837766,33.3703197,"517 Monroe Ave, Buckeye, AZ 85326, USA"
"520","Bucyrus, OH",1,-82.9754649,40.8083909,"The Fountain, 198-100 S Sandusky Ave, Bucyrus, OH 44820, USA"
"521","Buena Vista University",1,-95.2098122,42.6410826,"610 W 4th St, Storm Lake, IA 50588, USA"
"522","Buffalo Grove, IL",1,-87.9631308,42.1662831,"255 N Bu ffalo Grove Rd unit 4831 IN POSTAL 60089 yH, Buffalo Grove, IL 60089, United States"
"523","Buffalo ny",1,-78.8783689,42.8864468,"5 Niagara Square, Buffalo, NY 14202, USA"
"524","Buffalo, MN",1,-93.8747929,45.1717846,"8 1st Ave S, Buffalo, MN 55313, USA"
"525","Buffalo, New York",1,-78.8783689,42.8864468,"5 Niagara Square, Buffalo, NY 14202, USA"
